Date/Time,Year,Month,Day,Data Quality,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Mean Temp,Mean Temp Flag,Heat Deg Days,Heat Deg Days Flag,Cool Deg Days,Cool Deg Days Flag,Total Rain,Total Rain Flag,Total Snow,Total Snow Flag,Total Precip,Total Precip Flag,Snow on Grnd,Snow on Grnd Flag,Dir of Max Gust,Dir of Max Gust Flag,Spd of Max Gust,Spd of Max Gust Flag
8/17/2016,2016,8,17,?,27.1,,16.7,,21.9,,0,,3.9,,,M,,M,0.2,,,,2,,43,
8/18/2016,2016,8,18,?,27.4,,16.6,,22,,0,,4,,,M,,M,0,,,,,,<31,
8/19/2016,2016,8,19,?,27,,14.2,,20.6,,0,,2.6,,,M,,M,0,,,,,,<31,
8/20/2016,2016,8,20,?,29.5,,17.7,,23.6,,0,,5.6,,,M,,M,0,,,,14,,43,
8/21/2016,2016,8,21,?,27.3,,18.7,,23,,0,,5,,,M,,M,16.4,,,,15,,50,
8/22/2016,2016,8,22,?,21.8,,13,,17.4,,0.6,,0,,,M,,M,0,,,,29,,44,
8/23/2016,2016,8,23,?,26.4,,14.2,,20.3,,0,,2.3,,,M,,M,0,,,,24,,43,
8/24/2016,2016,8,24,?,28.6,,18.9,,23.8,,0,,5.8,,,M,,M,0,,,,23,,35,
8/25/2016,2016,8,25,?,26.5,,21.4,,24,,0,,6,,,M,,M,0.6,,,,23,,35,
8/26/2016,2016,8,26,?,27.9,,19.6,,23.8,,0,,5.8,,,M,,M,0,,,,29,,43,
8/27/2016,2016,8,27,?,26.1,,17.4,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
8/28/2016,2016,8,28,?,27.9,,20.3,,24.1,,0,,6.1,,,M,,M,0,,,,,,<31,
8/29/2016,2016,8,29,?,25,,16.8,,20.9,,0,,2.9,,,M,,M,0,,,,32,,41,
8/30/2016,2016,8,30,?,25.4,,16.4,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
8/31/2016,2016,8,31,?,25.7,,15.1,,20.4,,0,,2.4,,,M,,M,7.4,,,,24,,44,
9/1/2016,2016,9,1,?,22.7,,12.8,,17.8,,0.2,,0,,,M,,M,0,,,,2,,35,
9/2/2016,2016,9,2,?,21.5,,13.1,,17.3,,0.7,,0,,,M,,M,0,,,,2,,33,
9/3/2016,2016,9,3,?,22.4,,10.1,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
9/4/2016,2016,9,4,?,25,,11.9,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
9/5/2016,2016,9,5,?,26.9,,12.4,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
9/6/2016,2016,9,6,?,28,,14.2,,21.1,,0,,3.1,,,M,,M,0,,,,,,<31,
9/7/2016,2016,9,7,?,29.9,,15.7,,22.8,,0,,4.8,,,M,,M,0.2,,,,,,<31,
9/8/2016,2016,9,8,?,25.6,,21.5,,23.6,,0,,5.6,,,M,,M,10.8,,,,,,<31,
9/9/2016,2016,9,9,?,27,,19.4,,23.2,,0,,5.2,,,M,,M,0,,,,24,,35,
9/10/2016,2016,9,10,?,27.5,,17.3,,22.4,,0,,4.4,,,M,,M,4.9,,,,13,,43,
9/11/2016,2016,9,11,?,23.4,,11,,17.2,,0.8,,0,,,M,,M,0.6,,,,26,,69,
9/12/2016,2016,9,12,?,23,,11.7,,17.4,,0.6,,0,,,M,,M,0,,,,24,,32,
9/13/2016,2016,9,13,?,26.9,,13.4,,20.2,,0,,2.2,,,M,,M,0,,,,24,,37,
9/14/2016,2016,9,14,?,21.9,,9.2,,15.6,,2.4,,0,,,M,,M,0,,,,33,,43,
9/15/2016,2016,9,15,?,,M,5.7,E,,M,,M,,M,,M,,M,,M,,,,,<31,
9/16/2016,2016,9,16,?,20.6,,6.6,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
9/17/2016,2016,9,17,?,23.6,,13.7,,18.7,,0,,0.7,,,M,,M,1.6,,,,15,,33,
9/18/2016,2016,9,18,?,26,,19,,22.5,,0,,4.5,,,M,,M,0.6,,,,23,,39,
9/19/2016,2016,9,19,?,26.1,,18.6,E,22.4,E,0,E,4.4,E,,M,,M,0,,,,,M,,M
9/20/2016,2016,9,20,?,26.4,,14.7,,20.6,,0,,2.6,,,M,,M,0,,,,,,<31,
9/21/2016,2016,9,21,?,26.4,,14,,20.2,,0,,2.2,,,M,,M,0,,,,25,,46,
9/22/2016,2016,9,22,?,22.2,,12,,17.1,,0.9,,0,,,M,,M,0.8,,,,4,,39,
9/23/2016,2016,9,23,?,18.4,,8.3,,13.4,,4.6,,0,,,M,,M,2.1,,,,3,,39,
9/24/2016,2016,9,24,?,17.7,,6.4,,12.1,,5.9,,0,,,M,,M,0,,,,28,,43,
9/25/2016,2016,9,25,?,17,,5.5,,11.3,,6.7,,0,,,M,,M,0,,,,,,<31,
9/26/2016,2016,9,26,?,18.6,,4.7,,11.7,,6.3,,0,,,M,,M,1,,,,12,,32,
9/27/2016,2016,9,27,?,21,,12.5,,16.8,,1.2,,0,,,M,,M,1.8,,,,,,<31,
9/28/2016,2016,9,28,?,20.1,,10.7,,15.4,,2.6,,0,,,M,,M,0,,,,4,,44,
9/29/2016,2016,9,29,?,18.2,,8.8,,13.5,,4.5,,0,,,M,,M,0,,,,4,,39,
9/30/2016,2016,9,30,?,18.7,,8.3,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
10/1/2016,2016,10,1,?,18.3,,12.4,,15.4,,2.6,,0,,,M,,M,0,,,,,,<31,
10/2/2016,2016,10,2,?,16.1,,13.2,,14.7,,3.3,,0,,,M,,M,0.7,,,,,,<31,
10/3/2016,2016,10,3,?,19.3,,8.6,,14,,4,,0,,,M,,M,0,,,,2,,32,
10/4/2016,2016,10,4,?,19.8,,6.2,,13,,5,,0,,,M,,M,0,,,,,,<31,
10/5/2016,2016,10,5,?,21.1,,7.8,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
10/6/2016,2016,10,6,?,23.3,,8.7,,16,,2,,0,,,M,,M,0,,,,,,<31,
10/7/2016,2016,10,7,?,25,,10.4,,17.7,,0.3,,0,,,M,,M,0,,,,14,,32,
10/8/2016,2016,10,8,?,17.5,,11,,14.3,,3.7,,0,,,M,,M,16.3,,,,25,,33,
10/9/2016,2016,10,9,?,13.8,,4.9,,9.4,,8.6,,0,,,M,,M,0,,,,34,,35,
10/10/2016,2016,10,10,?,11.9,,2,,7,,11,,0,,,M,,M,0,,,,32,,32,
10/11/2016,2016,10,11,?,17,,3.7,,10.4,,7.6,,0,,,M,,M,0,,,,,,<31,
10/12/2016,2016,10,12,?,20.3,,8.6,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
10/13/2016,2016,10,13,?,14.6,,3,,8.8,,9.2,,0,,,M,,M,6.2,,,,30,,50,
10/14/2016,2016,10,14,?,10.9,,-0.1,,5.4,,12.6,,0,,,M,,M,0.2,,,,,,<31,
10/15/2016,2016,10,15,?,15.9,,4.1,,10,,8,,0,,,M,,M,0,,,,15,,32,
10/16/2016,2016,10,16,?,18.2,,11.1,,14.7,,3.3,,0,,,M,,M,12,,,,24,,32,
10/17/2016,2016,10,17,?,15.5,,9,,12.3,,5.7,,0,,,M,,M,0,,,,4,,32,
10/18/2016,2016,10,18,?,24.8,,8.8,,16.8,,1.2,,0,,,M,,M,5,,,,24,,50,
10/19/2016,2016,10,19,?,17,,9.4,,13.2,,4.8,,0,,,M,,M,0,,,,30,,35,
10/20/2016,2016,10,20,?,12.7,,8.1,,10.4,,7.6,,0,,,M,,M,25.6,,,,,,<31,
10/21/2016,2016,10,21,?,10.5,,7.9,,9.2,,8.8,,0,,,M,,M,30.5,,,,2,,43,
10/22/2016,2016,10,22,?,8.1,,2.7,,5.4,,12.6,,0,,,M,,M,29.7,,,,28,,59,
10/23/2016,2016,10,23,?,10.3,,3.4,,6.9,,11.1,,0,,,M,,M,1.9,,,,29,,65,
10/24/2016,2016,10,24,?,7.2,,3,,5.1,,12.9,,0,,,M,,M,0,,,,30,,52,
10/25/2016,2016,10,25,?,7.1,,-1.7,,2.7,,15.3,,0,,,M,,M,0,,,,29,,46,
10/26/2016,2016,10,26,?,3.2,,-1.8,,0.7,,17.3,,0,,,M,,M,0,,,,,,<31,
10/27/2016,2016,10,27,?,6.4,,-0.8,,2.8,,15.2,,0,,,M,,M,16,,,,12,,43,
10/28/2016,2016,10,28,?,5.7,,3.8,,4.8,,13.2,,0,,,M,,M,2.6,,,,,,<31,
10/29/2016,2016,10,29,?,7.4,,3.2,,5.3,,12.7,,0,,,M,,M,6.5,,,,14,,33,
10/30/2016,2016,10,30,?,6.5,,4,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
10/31/2016,2016,10,31,?,4.7,,1.7,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
11/1/2016,2016,11,1,?,11.3,,-0.1,,5.6,,12.4,,0,,,M,,M,0,,,,16,,35,
11/2/2016,2016,11,2,?,15.3,,6.4,,10.9,,7.1,,0,,,M,,M,0,,,,,,<31,
11/3/2016,2016,11,3,?,11.5,,5.7,,8.6,,9.4,,0,,,M,,M,9,,,,,,<31,
11/4/2016,2016,11,4,?,5.7,,0.7,,3.2,,14.8,,0,,,M,,M,0.2,,,,,,<31,
11/5/2016,2016,11,5,?,8.6,,2.4,,5.5,,12.5,,0,,,M,,M,1,,,,,,<31,
11/6/2016,2016,11,6,?,9.3,,-1.8,,3.8,,14.2,,0,,,M,,M,0.2,,,,,,<31,
11/7/2016,2016,11,7,?,11,,-2.9,,4.1,,13.9,,0,,,M,,M,0.2,,,,,,<31,
11/8/2016,2016,11,8,?,,M,2.3,E,,M,,M,,M,,M,,M,,M,,,,,<31,
11/9/2016,2016,11,9,?,10.2,,-1.3,,4.5,,13.5,,0,,,M,,M,0,,0,T,34,,35,
11/10/2016,2016,11,10,?,12.5,,-1.8,,5.4,,12.6,,0,,,M,,M,0.2,,,,25,,41,
11/11/2016,2016,11,11,?,12,,-2.4,,4.8,,13.2,,0,,,M,,M,1.3,,,,32,,59,
11/12/2016,2016,11,12,?,7.7,,-2.7,,2.5,,15.5,,0,,,M,,M,0,,,,25,,52,
11/13/2016,2016,11,13,?,11.1,,6.7,,8.9,,9.1,,0,,,M,,M,0,,,,24,,43,
11/14/2016,2016,11,14,?,13.2,,5.4,,9.3,,8.7,,0,,,M,,M,0,,,,25,,43,
11/15/2016,2016,11,15,?,12,,2.7,,7.4,,10.6,,0,,,M,,M,0,,,,4,,32,
11/16/2016,2016,11,16,?,7.9,,5.6,,6.8,,11.2,,0,,,M,,M,2.3,,,,4,,32,
11/17/2016,2016,11,17,?,10.4,,2.8,,6.6,,11.4,,0,,,M,,M,0.2,,,,,,<31,
11/18/2016,2016,11,18,?,8.4,,-0.4,,4,,14,,0,,,M,,M,0,,,,,,<31,
11/19/2016,2016,11,19,?,10.2,,2.5,,6.4,,11.6,,0,,,M,,M,0,,,,25,,39,
11/20/2016,2016,11,20,?,6.4,,-0.5,,3,,15,,0,,,M,,M,14.2,,,,24,,39,
11/21/2016,2016,11,21,?,-0.5,,-2.3,,-1.4,,19.4,,0,,,M,,M,2.8,,6,,26,,46,
11/22/2016,2016,11,22,?,-0.1,,-1.7,,-0.9,,18.9,,0,,,M,,M,0,,4,,29,,52,
11/23/2016,2016,11,23,?,0.3,,-3.3,,-1.5,,19.5,,0,,,M,,M,0,,3,,29,,32,
11/24/2016,2016,11,24,?,0.9,,-1.5,,-0.3,,18.3,,0,,,M,,M,2.4,,2,,,,<31,
11/25/2016,2016,11,25,?,1.6,,0.3,,1,,17,,0,,,M,,M,0.6,,3,,,,<31,
11/26/2016,2016,11,26,?,2.6,,0,,1.3,,16.7,,0,,,M,,M,1.4,,0,T,,,<31,
11/27/2016,2016,11,27,?,2.7,,-0.5,,1.1,,16.9,,0,,,M,,M,0,,0,T,,,<31,
11/28/2016,2016,11,28,?,-0.2,,-1.8,,-1,,19,,0,,,M,,M,0,,0,T,,,<31,
11/29/2016,2016,11,29,?,2.7,,-1.3,,0.7,,17.3,,0,,,M,,M,9.8,,0,T,5,,32,
11/30/2016,2016,11,30,?,8.3,,1.3,,4.8,,13.2,,0,,,M,,M,5.8,,0,T,12,,39,
12/1/2016,2016,12,1,?,8.7,,4.8,,6.8,,11.2,,0,,,M,,M,18,,0,T,25,,50,
12/2/2016,2016,12,2,?,6,,1.9,,4,,14,,0,,,M,,M,0.9,,0,T,24,,39,
12/3/2016,2016,12,3,?,3.6,,-0.5,,1.6,,16.4,,0,,,M,,M,0,,0,T,30,,43,
12/4/2016,2016,12,4,?,1.5,,-3.3,,-0.9,,18.9,,0,,,M,,M,0,,0,T,,,<31,
12/5/2016,2016,12,5,?,-2.2,,-4.4,,-3.3,,21.3,,0,,,M,,M,4.3,,1,,,,<31,
12/6/2016,2016,12,6,?,2.9,,-5.7,,-1.4,,19.4,,0,,,M,,M,0,,6,,,,<31,
12/7/2016,2016,12,7,?,3.7,,-1.7,,1,,17,,0,,,M,,M,2.4,,5,,24,,33,
12/8/2016,2016,12,8,?,2.5,,-3.1,,-0.3,,18.3,,0,,,M,,M,1.9,,2,,25,,39,
12/9/2016,2016,12,9,?,-2.9,,-9,,-6,,24,,0,,,M,,M,0,,2,,28,,44,
12/10/2016,2016,12,10,?,-4.8,,-10.5,,-7.7,,25.7,,0,,,M,,M,0.2,,4,,,,<31,
12/11/2016,2016,12,11,?,-3.3,,-12.4,,-7.9,,25.9,,0,,,M,,M,0.2,,5,,,,<31,
12/12/2016,2016,12,12,?,-2.1,,-6.4,,-4.3,,22.3,,0,,,M,,M,9.7,,11,,28,,32,
12/13/2016,2016,12,13,?,2.2,,-7.1,,-2.5,,20.5,,0,,,M,,M,0.7,,16,,20,,46,
12/14/2016,2016,12,14,?,-0.6,,-8.7,,-4.7,,22.7,,0,,,M,,M,0.2,,16,,25,,54,
12/15/2016,2016,12,15,?,-7.7,,-20.8,,-14.3,,32.3,,0,,,M,,M,0.9,,13,,31,,56,
12/16/2016,2016,12,16,?,-14.8,,-24.8,,-19.8,,37.8,,0,,,M,,M,0.2,,12,,14,,33,
12/17/2016,2016,12,17,?,-7.4,,-15.6,,-11.5,,29.5,,0,,,M,,M,2.4,,12,,,,<31,
12/18/2016,2016,12,18,?,-3.6,,-17.1,,-10.4,,28.4,,0,,,M,,M,3.8,,13,,28,,33,
12/19/2016,2016,12,19,?,-10.9,,-23.6,,-17.3,,35.3,,0,,,M,,M,0.2,,14,,,,<31,
12/20/2016,2016,12,20,?,0.9,,-16.8,,-8,,26,,0,,,M,,M,0,,14,,15,,37,
12/21/2016,2016,12,21,?,2.6,,0.1,,1.4,,16.6,,0,,,M,,M,0,,14,,25,,48,
12/22/2016,2016,12,22,?,1,,-0.6,,0.2,,17.8,,0,,,M,,M,2.7,,13,,,,<31,
12/23/2016,2016,12,23,?,2.3,,-0.3,,1,,17,,0,,,M,,M,0,,16,,26,,41,
12/24/2016,2016,12,24,?,3.2,,-0.5,,1.4,,16.6,,0,,,M,,M,4.9,,15,,24,,37,
12/25/2016,2016,12,25,?,3,,-10.5,,-3.8,,21.8,,0,,,M,,M,0.4,,14,,32,,50,
12/26/2016,2016,12,26,?,2.2,,-12.3,,-5.1,,23.1,,0,,,M,,M,22.7,,14,,15,,39,
12/27/2016,2016,12,27,?,7.7,,-0.1,,3.8,,14.2,,0,,,M,,M,0.5,,10,,25,,61,
12/28/2016,2016,12,28,?,0,,-7.1,,-3.6,,21.6,,0,,,M,,M,0.3,,9,,30,,32,
12/29/2016,2016,12,29,?,0.9,,-6.4,,-2.8,,20.8,,0,,,M,,M,6.8,,9,,15,,35,
12/30/2016,2016,12,30,?,-1.5,,-10.9,,-6.2,,24.2,,0,,,M,,M,0.2,,16,,28,,54,
12/31/2016,2016,12,31,?,-8.3,,-15.3,,-11.8,,29.8,,0,,,M,,M,2.6,,11,,4,,35,
1/1/2017,2017,1,1,?,-2.5,,-8.6,,-5.6,,23.6,,0,,,M,,M,2.3,,15,,27,,50,
1/2/2017,2017,1,2,?,2.7,,-9.1,,-3.2,,21.2,,0,,,M,,M,0,,14,,,,<31,
1/3/2017,2017,1,3,?,0.7,,-5.3,,-2.3,,20.3,,0,,,M,,M,9.8,,13,,4,,33,
1/4/2017,2017,1,4,?,2.6,,-5.3,,-1.4,,19.4,,0,,,M,,M,9.9,,18,,22,,69,
1/5/2017,2017,1,5,?,-4.9,,-10.7,,-7.8,,25.8,,0,,,M,,M,0.3,,18,,24,,70,
1/6/2017,2017,1,6,?,-7.3,,-16.2,,-11.8,,29.8,,0,,,M,,M,0,,18,,,,<31,
1/7/2017,2017,1,7,?,-10.1,,-18.6,,-14.4,,32.4,,0,,,M,,M,0.2,,17,,,,<31,
1/8/2017,2017,1,8,?,-10.8,,-20,,-15.4,,33.4,,0,,,M,,M,0,,18,,29,,35,
1/9/2017,2017,1,9,?,-7,,-21.4,,-14.2,,32.2,,0,,,M,,M,0,,18,,16,,37,
1/10/2017,2017,1,10,?,1.6,,-8.4,,-3.4,,21.4,,0,,,M,,M,2.2,,18,,16,,59,
1/11/2017,2017,1,11,?,5.9,,1.5,,3.7,,14.3,,0,,,M,,M,3,,13,,21,,74,
1/12/2017,2017,1,12,?,5.2,,-0.7,,2.3,,15.7,,0,,,M,,M,8.8,,9,,25,,57,
1/13/2017,2017,1,13,?,-0.3,,-14.7,,-7.5,,25.5,,0,,,M,,M,0.4,,3,,28,,61,
1/14/2017,2017,1,14,?,-6.6,,-16.6,,-11.6,,29.6,,0,,,M,,M,0.2,,4,,,,<31,
1/15/2017,2017,1,15,?,-6.9,,-11.2,,-9.1,,27.1,,0,,,M,,M,0,,3,,,,<31,
1/16/2017,2017,1,16,?,3,,-9.9,,-3.5,,21.5,,0,,,M,,M,0,,3,,24,,50,
1/17/2017,2017,1,17,?,-0.2,,-5.4,,-2.8,,20.8,,0,,,M,,M,0.2,,3,,4,,39,
1/18/2017,2017,1,18,?,-1.2,,-5.2,,-3.2,,21.2,,0,,,M,,M,4.1,,4,,4,,33,
1/19/2017,2017,1,19,?,2,,-1.2,,0.4,,17.6,,0,,,M,,M,0.7,,5,,,,<31,
1/20/2017,2017,1,20,?,2.3,,0.3,,1.3,,16.7,,0,,,M,,M,0,,4,,,,<31,
1/21/2017,2017,1,21,?,2,,0.5,,1.3,,16.7,,0,,,M,,M,0.7,,4,,,,<31,
1/22/2017,2017,1,22,?,2.3,,-2.4,,-0.1,,18.1,,0,,,M,,M,0.2,,2,,4,,43,
1/23/2017,2017,1,23,?,0.2,,-3.5,,-1.7,,19.7,,0,,,M,,M,0,,2,,5,,43,
1/24/2017,2017,1,24,?,-2.2,,-3.8,,-3,,21,,0,,,M,,M,4.7,,1,,4,,48,
1/25/2017,2017,1,25,?,0.7,,-2.3,,-0.8,,18.8,,0,,,M,,M,1.5,,4,,,,<31,
1/26/2017,2017,1,26,?,1.4,,0.1,,0.8,,17.2,,0,,,M,,M,4.3,,5,,27,,39,
1/27/2017,2017,1,27,?,1,,-3.1,,-1.1,,19.1,,0,,,M,,M,1.6,,4,,27,,54,
1/28/2017,2017,1,28,?,0.5,,-2.7,,-1.1,,19.1,,0,,,M,,M,0,,5,,26,,39,
1/29/2017,2017,1,29,?,0,,-6.5,,-3.3,,21.3,,0,,,M,,M,0.9,,2,,23,,32,
1/30/2017,2017,1,30,?,-6.4,,-14.1,,-10.3,,28.3,,0,,,M,,M,0.4,,7,,,,<31,
1/31/2017,2017,1,31,?,-6.7,,-17.7,,-12.2,,30.2,,0,,,M,,M,0,,7,,,,<31,
2/1/2017,2017,2,1,?,-6.1,,-13.8,,-10,,28,,0,,,M,,M,0,,7,,,,<31,
2/2/2017,2017,2,2,?,-6.7,E,-11,E,-8.9,E,26.9,E,0,E,,M,,M,,M,9,,,,<31,
2/3/2017,2017,2,3,?,-5.1,,-9.2,,-7.2,,25.2,,0,,,M,,M,0.5,,9,,27,,37,
2/4/2017,2017,2,4,?,-3.1,,-11.7,,-7.4,,25.4,,0,,,M,,M,0,,9,,24,,43,
2/5/2017,2017,2,5,?,0.1,,-7.7,,-3.8,,21.8,,0,,,M,,M,0.2,,8,,30,,52,
2/6/2017,2017,2,6,?,-7.6,,-13.8,,-10.7,,28.7,,0,,,M,,M,1.1,,7,,31,,43,
2/7/2017,2017,2,7,?,1.3,,-11.8,,-5.3,,23.3,,0,,,M,,M,17.1,,11,,4,,48,
2/8/2017,2017,2,8,?,4.4,,-9.5,,-2.6,,20.6,,0,,,M,,M,11.6,,8,,28,,65,
2/9/2017,2017,2,9,?,-9.5,,-15.2,,-12.4,,30.4,,0,,,M,,M,0,,7,,1,,35,
2/10/2017,2017,2,10,?,-12.8,,-16.2,,-14.5,,32.5,,0,,,M,,M,0,,7,,29,,46,
2/11/2017,2017,2,11,?,-10.2,,-13.7,,-12,,30,,0,,,M,,M,0.7,,7,,2,,32,
2/12/2017,2017,2,12,?,-3.2,,-13.4,,-8.3,,26.3,,0,,,M,,M,5,,9,,3,,32,
2/13/2017,2017,2,13,?,-3,,-8,,-5.5,,23.5,,0,,,M,,M,13.3,,30,,3,,35,
2/14/2017,2017,2,14,?,-3.3,,-11.2,,-7.3,,25.3,,0,,,M,,M,,M,25,,,,<31,
2/15/2017,2017,2,15,?,-2.2,,-6.3,,-4.3,,22.3,,0,,,M,,M,,M,26,,3,,32,
2/16/2017,2017,2,16,?,-2,,-5,,-3.5,,21.5,,0,,,M,,M,1.6,,31,,29,,37,
2/17/2017,2017,2,17,?,-2.7,,-8.3,,-5.5,,23.5,,0,,,M,,M,0,,28,,25,,43,
2/18/2017,2017,2,18,?,8.3,,-4.9,,1.7,,16.3,,0,,,M,,M,0,,30,,24,,52,
2/19/2017,2017,2,19,?,7.6,,0.3,,4,,14,,0,,,M,,M,0,,21,,26,,41,
2/20/2017,2017,2,20,?,0.9,,-6.3,,-2.7,,20.7,,0,,,M,,M,0,,13,,,,<31,
2/21/2017,2017,2,21,?,3.4,,-7,,-1.8,,19.8,,0,,,M,,M,0,,13,,12,,33,
2/22/2017,2017,2,22,?,8.1,,0.2,,4.2,,13.8,,0,,,M,,M,0,,13,,,,<31,
2/23/2017,2017,2,23,?,12.6,,1.8,,7.2,,10.8,,0,,,M,,M,0,,11,,24,,46,
2/24/2017,2017,2,24,?,4.8,,1,,2.9,,15.1,,0,,,M,,M,1,,8,,5,,41,
2/25/2017,2017,2,25,?,14.7,,0.3,,7.5,,10.5,,0,,,M,,M,27.4,,8,,23,,56,
2/26/2017,2017,2,26,?,2.1,,-4.8,,-1.4,,19.4,,0,,,M,,M,0.2,,4,,27,,65,
2/27/2017,2017,2,27,?,5.8,,-2.1,,1.9,,16.1,,0,,,M,,M,0,,4,,25,,56,
2/28/2017,2017,2,28,?,8.3,,-4,,2.2,,15.8,,0,,,M,,M,0,,1,,,,<31,
3/1/2017,2017,3,1,?,7.2,,2,,4.6,,13.4,,0,,,M,,M,14.5,,0,T,24,,43,
3/2/2017,2017,3,2,?,5.8,,-10,,-2.1,,20.1,,0,,,M,,M,0.2,,2,,25,,65,
3/3/2017,2017,3,3,?,-7.6,,-14.4,,-11,,29,,0,,,M,,M,0,,3,,31,,44,
3/4/2017,2017,3,4,?,-12,,-17.7,,-14.9,,32.9,,0,,,M,,M,0,,2,,28,,46,
3/5/2017,2017,3,5,?,-6,,-17.4,,-11.7,,29.7,,0,,,M,,M,0,,2,,,,<31,
3/6/2017,2017,3,6,?,0.6,,-12.1,,-5.8,,23.8,,0,,,M,,M,0,,2,,,,<31,
3/7/2017,2017,3,7,?,5.8,,-2.7,,1.6,,16.4,,0,,,M,,M,11.8,,1,,14,,33,
3/8/2017,2017,3,8,?,10.6,,1.1,,5.9,,12.1,,0,,,M,,M,4.2,,3,,23,,57,
3/9/2017,2017,3,9,?,2.1,,-5.5,,-1.7,,19.7,,0,,,M,,M,0.3,,0,T,27,,63,
3/10/2017,2017,3,10,?,-4.3,,-18.9,,-11.6,,29.6,,0,,,M,,M,0.2,,0,T,32,,52,
3/11/2017,2017,3,11,?,-15,,-20.7,,-17.9,,35.9,,0,,,M,,M,0.2,,0,T,27,,57,
3/12/2017,2017,3,12,?,-10.3,,-17.1,,-13.7,,31.7,,0,,,M,,M,0,,1,,28,,43,
3/13/2017,2017,3,13,?,,M,-16.2,E,,M,,M,,M,,M,,M,,M,1,,,,<31,
3/14/2017,2017,3,14,?,-7.5,,-9.4,,-8.5,,26.5,,0,,,M,,M,11.6,,0,T,2,,61,
3/15/2017,2017,3,15,?,-4.4,,-8.2,,-6.3,,24.3,,0,,,M,,M,4.2,,37,,30,,46,
3/16/2017,2017,3,16,?,-3.2,,-10,,-6.6,,24.6,,0,,,M,,M,0,,33,,27,,46,
3/17/2017,2017,3,17,?,-1.9,,-13.2,,-7.6,,25.6,,0,,,M,,M,0,,33,,,,<31,
3/18/2017,2017,3,18,?,0.7,,-13.9,,-6.6,,24.6,,0,,,M,,M,0,,31,,4,,32,
3/19/2017,2017,3,19,?,3.7,,-7.9,,-2.1,,20.1,,0,,,M,,M,0,,29,,,,<31,
3/20/2017,2017,3,20,?,5.5,,-6.8,,-0.7,,18.7,,0,,,M,,M,0.2,,26,,,,<31,
3/21/2017,2017,3,21,?,4.2,,-3.6,,0.3,,17.7,,0,,,M,,M,0.2,,23,,32,,57,
3/22/2017,2017,3,22,?,-3.6,,-13.3,,-8.5,,26.5,,0,,,M,,M,0.2,,17,,34,,56,
3/23/2017,2017,3,23,?,0.7,,-10.9,,-5.1,,23.1,,0,,,M,,M,0,,17,,25,,35,
3/24/2017,2017,3,24,?,0.1,,-2.9,,-1.4,,19.4,,0,,,M,,M,7.2,,17,,,,<31,
3/25/2017,2017,3,25,?,3,,-6.7,,-1.9,,19.9,,0,,,M,,M,1.6,,26,,4,,32,
3/26/2017,2017,3,26,?,1.7,,-6,,-2.2,,20.2,,0,,,M,,M,1,,22,,5,,32,
3/27/2017,2017,3,27,?,4.2,,1.3,,2.8,,15.2,,0,,,M,,M,9.8,,20,,,,<31,
3/28/2017,2017,3,28,?,4.8,,0.8,,2.8,,15.2,,0,,,M,,M,2.9,,13,,,,<31,
3/29/2017,2017,3,29,?,6,,1.5,,3.8,,14.2,,0,,,M,,M,0,,10,,32,,35,
3/30/2017,2017,3,30,?,5.6,,-1.3,,2.2,,15.8,,0,,,M,,M,0,,7,,2,,33,
3/31/2017,2017,3,31,?,5.4,,0.5,,3,,15,,0,,,M,,M,9.7,,2,,5,,32,
4/1/2017,2017,4,1,?,2.5,,0.5,,1.5,,16.5,,0,,,M,,M,4.2,,2,,,,<31,
4/2/2017,2017,4,2,?,9.8,,-0.6,,4.6,,13.4,,0,,,M,,M,0,,1,,,,<31,
4/3/2017,2017,4,3,?,9,,-0.2,,4.4,,13.6,,0,,,M,,M,0,,1,,,,<31,
4/4/2017,2017,4,4,?,5.7,,2.6,,4.2,,13.8,,0,,,M,,M,34,,0,T,12,,48,
4/5/2017,2017,4,5,?,7.7,,3.8,,5.8,,12.2,,0,,,M,,M,2.6,,4,,27,,35,
4/6/2017,2017,4,6,?,5.8,,2.2,,4,,14,,0,,,M,,M,36.6,,2,,3,,57,
4/7/2017,2017,4,7,?,5.6,,1.3,,3.5,,14.5,,0,,,M,,M,9.8,,3,,29,,43,
4/8/2017,2017,4,8,?,7.8,,0.3,,4.1,,13.9,,0,,,M,,M,0.2,,2,,31,,46,
4/9/2017,2017,4,9,?,16.3,,-1.4,,7.5,,10.5,,0,,,M,,M,0,,0,T,,,<31,
4/10/2017,2017,4,10,?,25.8,,7.8,,16.8,,1.2,,0,,,M,,M,0.3,,0,T,26,,76,
4/11/2017,2017,4,11,?,14.2,,5,,9.6,,8.4,,0,,,M,,M,4,,0,T,6,,37,
